Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-26,152.88,154.099,150.404,153.82,2220400,0.0,0.0
2018-07-27,153.615,155.709,150.59,152.079,1511800,0.0,0.0
2018-07-30,151.744,152.498,150.348,150.618,1834900,0.0,0.0
2018-07-31,150.813,155.988,150.813,155.234,1955700,0.0,0.0
2018-08-01,154.993,155.43,147.621,148.915,4672000,0.0,0.0
2018-08-02,142.846,144.27,136.991,139.188,7324500,0.0,0.0
2018-08-03,138.685,139.97,136.135,138.862,3543800,0.0,0.0
2018-08-06,138.853,142.744,138.564,142.362,2117900,0.0,0.0
2018-08-07,141.99,143.702,141.022,142.678,1587600,0.0,0.0
2018-08-08,142.669,145.899,141.813,143.237,2226400,0.0,0.0
2018-08-09,143.516,144.186,141.44,141.776,1917800,0.0,0.0
2018-08-10,140.528,140.528,137.438,138.239,3951400,0.0,0.0
2018-08-13,137.745,139.439,137.177,137.755,2079500,0.0,0.0
2018-08-14,136.209,136.759,133.501,133.91,4039400,0.0,0.0
2018-08-15,133.096,133.274,129.214,129.279,3872100,0.75,0.0
2018-08-16,130.664,132.339,130.121,130.617,2550800,0.0,0.0
2018-08-17,130.439,133.761,130.411,133.171,1797200,0.0,0.0
2018-08-20,135.651,136.839,134.247,136.399,2467900,0.0,0.0
2018-08-21,136.905,137.4,135.454,135.978,1818100,0.0,0.0
2018-08-22,135.903,136.287,134.893,135.716,1142800,0.0,0.0
2018-08-23,135.669,138.916,135.482,135.8,2257500,0.0,0.0
2018-08-24,136.016,136.605,135.669,136.512,1438700,0.0,0.0
2018-08-27,137.878,142.154,137.878,139.159,2752300,0.0,0.0
2018-08-28,139.244,139.974,137.597,138.439,1193800,0.0,0.0
2018-08-29,138.561,139.712,137.148,139.188,1842600,0.0,0.0
2018-08-30,139.309,139.637,138.037,138.972,1722600,0.0,0.0
2018-08-31,138.589,140.89,136.614,138.795,2956500,0.0,0.0
2018-09-04,138.214,138.579,133.125,133.826,2751400,0.0,0.0
2018-09-05,132.984,133.087,130.879,131.337,2164200,0.0,0.0
2018-09-06,130.757,130.795,119.137,119.623,6215600,0.0,0.0
2018-09-07,118.931,122.103,118.79,120.119,3230900,0.0,0.0
2018-09-10,121.326,125.901,120.97,125.564,4579500,0.0,0.0
2018-09-11,123.272,125.368,121.466,124.9,4106800,0.0,0.0
2018-09-12,123.076,126.753,122.945,126.257,3096300,0.0,0.0
2018-09-13,127.323,129.214,124.629,126.481,2047200,0.0,0.0
2018-09-14,129.008,130.056,126.06,126.575,2257400,0.0,0.0
2018-09-17,126.304,126.856,123.684,123.927,1461100,0.0,0.0
2018-09-18,124.516,124.956,122.57,124.414,1417200,0.0,0.0
2018-09-19,125.274,128.605,124.816,126.996,1963700,0.0,0.0
2018-09-20,127.829,129.84,127.623,128.474,2605100,0.0,0.0
2018-09-21,129.588,130.009,127.707,127.932,5336900,0.0,0.0
2018-09-24,126.35,127.249,123.89,124.423,2487000,0.0,0.0
2018-09-25,124.61,125.901,123.824,125.321,1650700,0.0,0.0
2018-09-26,124.442,125.452,122.963,123.197,2967700,0.0,0.0
2018-09-27,122.627,122.739,120.381,120.643,2576800,0.0,0.0
2018-09-28,120.521,121.139,118.622,118.884,2657700,0.0,0.0
2018-10-01,118.734,119.193,115.113,117.228,3494500,0.0,0.0
2018-10-02,117.406,118.538,115.413,115.843,2037700,0.0,0.0
2018-10-03,117.003,121.008,116.694,118.959,2406300,0.0,0.0
2018-10-04,119.249,119.586,114.505,115.497,2145100,0.0,0.0
2018-10-05,116.021,117.172,110.472,112.868,3370800,0.0,0.0
2018-10-08,110.791,111.623,107.095,108.788,3584500,0.0,0.0
2018-10-09,108.423,111.885,108.161,111.305,2643200,0.0,0.0
2018-10-10,111.483,113.307,107.553,107.703,2442000,0.0,0.0
2018-10-11,106.982,111.296,106.758,108.741,3319400,0.0,0.0
2018-10-12,111.736,112.746,107.647,109.078,2366100,0.0,0.0
2018-10-15,108.339,108.844,106.019,107.291,2116800,0.0,0.0
2018-10-16,108.844,110.744,107.385,110.248,1720200,0.0,0.0
2018-10-17,110.875,112.858,108.348,110.678,1954800,0.0,0.0
2018-10-18,110.454,110.669,106.196,106.543,1661600,0.0,0.0
2018-10-19,106.936,108.582,102.828,103.109,2777100,0.0,0.0
2018-10-22,104.25,104.793,101.013,101.705,2295300,0.0,0.0
2018-10-23,98.103,98.15,93.79,96.082,4342400,0.0,0.0
2018-10-24,97.289,97.457,92.592,93.022,3371400,0.0,0.0
2018-10-25,93.668,97.102,92.742,96.578,2726900,0.0,0.0
2018-10-26,94.155,96.41,90.983,94.042,2901000,0.0,0.0
2018-10-29,95.436,95.698,86.548,88.12,3158300,0.0,0.0
2018-10-30,87.708,91.675,86.8,91.32,3327400,0.0,0.0
2018-10-31,93.004,95.811,92.499,94.127,3323200,0.0,0.0
2018-11-01,94.884,106.889,94.604,105.382,6067500,0.0,0.0
2018-11-02,105.663,106.851,101.836,104.503,3883300,0.0,0.0
2018-11-05,104.091,105.092,100.573,102.267,2213300,0.0,0.0
2018-11-06,102.388,104.129,100.742,102.632,1523300,0.0,0.0
2018-11-07,104.559,106.964,102.894,106.655,5263100,0.0,0.0
2018-11-08,91.928,95.932,90.992,92.648,13478400,0.0,0.0
2018-11-09,92.171,94.847,89.823,91.993,5228400,0.0,0.0
2018-11-12,91.497,95.174,91.413,93.097,3008000,0.0,0.0
2018-11-13,93.762,97.401,93.696,95.427,3090700,0.0,0.0
2018-11-14,96.456,98.936,95.521,96.597,2463600,0.0,0.0
2018-11-15,98.075,100.592,95.867,99.553,2971200,0.0,0.0
2018-11-16,99.151,101.125,98.262,100.826,2617700,0.0,0.0
2018-11-19,101.097,102.22,96.578,97.514,2223500,0.0,0.0
2018-11-20,94.611,95.977,93.687,95.139,3958700,0.75,0.0
2018-11-21,96.675,101.566,96.647,99.644,1997600,0.0,0.0
2018-11-23,98.701,99.898,97.212,98.324,714100,0.0,0.0
2018-11-26,101.981,105.741,101.717,105.1,2741800,0.0,0.0
2018-11-27,103.837,106.542,101.934,106.335,2983300,0.0,0.0
2018-11-28,107.692,108.22,103.102,106.307,3476000,0.0,0.0
2018-11-29,104.846,104.921,100.331,101.896,3468900,0.0,0.0
2018-11-30,101.312,103.376,100.492,103.102,3025700,0.0,0.0
2018-12-03,111.179,114.977,110.849,112.894,5976800,0.0,0.0
2018-12-04,111.641,111.914,103.809,104.007,4552700,0.0,0.0
2018-12-06,101.34,106.109,98.183,105.939,3641100,0.0,0.0
2018-12-07,104.525,107.353,98.07,98.946,3357000,0.0,0.0
2018-12-10,99.86,103.555,98.239,100.124,2926300,0.0,0.0
2018-12-11,103.545,104.224,98.635,99.464,2355900,0.0,0.0
2018-12-12,101.312,104.752,101.312,103.102,2494300,0.0,0.0
2018-12-13,103.941,104.874,100.774,101.887,2781900,0.0,0.0
2018-12-14,99.719,102.885,99.615,100.558,2032900,0.0,0.0
2018-12-17,100.567,103.178,97.353,98.465,2964100,0.0,0.0
2018-12-18,99.069,100.859,95.459,97.155,3253700,0.0,0.0
2018-12-19,97.127,99.323,91.416,92.726,3341700,0.0,0.0
2018-12-20,92.255,94.95,90.606,92.17,2876000,0.0,0.0
2018-12-21,91.934,94.272,87.514,88.033,4350000,0.0,0.0
2018-12-24,87.081,88.626,84.876,86.713,2225000,0.0,0.0
2018-12-26,87.335,93.668,85.988,93.518,3506200,0.0,0.0
2018-12-27,90.983,92.509,87.005,92.472,4229900,0.0,0.0
2018-12-28,92.886,94.611,90.737,91.642,2316100,0.0,0.0
2018-12-31,92.349,94.715,91.02,93.216,2609800,0.0,0.0
2019-01-02,90.662,100.19,90.106,98.39,4174400,0.0,0.0
2019-01-03,96.882,99.37,96.26,97.438,2885100,0.0,0.0
2019-01-04,99.728,102.254,98.465,101.368,3007200,0.0,0.0
2019-01-07,100.935,104.177,99.709,103.168,3143800,0.0,0.0
2019-01-08,104.855,106.815,102.292,106.401,2255700,0.0,0.0
2019-01-09,107.39,109.313,106.891,107.786,2193000,0.0,0.0
2019-01-10,106.891,107.899,104.309,104.987,2465400,0.0,0.0
2019-01-11,104.271,107.24,103.272,107.013,1806000,0.0,0.0
2019-01-14,103.932,104.035,101.151,101.877,3692200,0.0,0.0
2019-01-15,102.584,103.903,100.756,101.566,2516900,0.0,0.0
2019-01-16,102.094,107.579,102.018,105.081,2316600,0.0,0.0
2019-01-17,104.422,108.54,104.158,107.692,2545800,0.0,0.0
2019-01-18,109.002,110.001,107.174,108.55,2714200,0.0,0.0
2019-01-22,107.004,107.909,102.772,105.515,2014200,0.0,0.0
2019-01-23,105.977,107.258,104.695,106.542,1807500,0.0,0.0
2019-01-24,106.156,109.454,105.619,107.824,1792000,0.0,0.0
2019-01-25,109.077,112.14,108.653,111.707,2043900,0.0,0.0
2019-01-28,110.227,112.131,108.38,111.367,2271400,0.0,0.0
2019-01-29,110.736,111.415,109.398,109.963,1689800,0.0,0.0
2019-01-30,111.226,114.477,110.595,113.544,3583900,0.0,0.0
2019-01-31,116.899,119.859,114.044,115.929,3719800,0.0,0.0
2019-02-01,115.844,120.17,115.787,118.813,2990800,0.0,0.0
2019-02-04,118.681,119.435,116.645,117.229,1210900,0.0,0.0
2019-02-05,117.635,121.065,117.437,119.906,1946600,0.0,0.0
2019-02-06,119.689,123.93,119.274,123.883,2418700,0.0,0.0
2019-02-07,122.658,122.988,117.908,119.576,2345600,0.0,0.0
2019-02-08,118.115,119.067,116.758,118.002,2181200,0.0,0.0
2019-02-11,118.398,118.916,115.938,117.804,1314000,0.0,0.0
2019-02-12,118.172,120.415,117.983,118.869,1924200,0.0,0.0
2019-02-13,119.284,120.745,119.227,120.207,1099800,0.0,0.0
2019-02-14,117.932,118.169,113.059,117.013,2837900,0.75,0.0
2019-02-15,116.444,118.501,115.259,118.036,2477900,0.0,0.0
2019-02-19,118.757,122.227,118.387,121.686,1732500,0.0,0.0
2019-02-20,121.677,122.701,121.411,122.464,2036300,0.0,0.0
2019-02-21,122.615,123.345,119.961,122.89,2071500,0.0,0.0
2019-02-22,123.345,125.014,122.748,124.9,2904700,0.0,0.0
2019-02-25,126.407,126.777,122.369,122.483,1944400,0.0,0.0
2019-02-26,122.028,123.867,121.715,123.668,1643900,0.0,0.0
2019-02-27,123.364,123.895,120.852,121.07,1700000,0.0,0.0
2019-02-28,120.909,121.468,119.212,119.961,1943900,0.0,0.0
2019-03-01,121.345,121.734,117.79,118.615,2215300,0.0,0.0
2019-03-04,119.212,120.653,117.856,119.041,1869800,0.0,0.0
2019-03-05,119.364,119.364,116.728,117.686,1389100,0.0,0.0
2019-03-06,118.397,120.132,117.079,117.126,1452900,0.0,0.0
2019-03-07,116.747,116.833,111.78,112.5,2331700,0.0,0.0
2019-03-08,111.069,113.524,110.263,113.372,1242500,0.0,0.0
2019-03-11,113.875,114.918,112.491,113.164,1293200,0.0,0.0
2019-03-12,113.922,114.263,110.652,111.249,1839100,0.0,0.0
2019-03-13,111.457,112.69,110.737,110.907,1185500,0.0,0.0
2019-03-14,110.964,111.239,108.755,109.628,1591800,0.0,0.0
2019-03-15,111.012,111.884,109.656,109.77,2201800,0.0,0.0
2019-03-18,109.77,110.746,108.547,110.111,1749700,0.0,0.0
2019-03-19,110.784,112.529,110.225,111.694,1476400,0.0,0.0
2019-03-20,111.201,112.813,110.348,111.998,1798500,0.0,0.0
2019-03-21,111.761,115.591,111.144,114.842,1465400,0.0,0.0
2019-03-22,113.77,114.007,110.007,110.832,1706800,0.0,0.0
2019-03-25,110.291,112.102,108.974,110.396,1262600,0.0,0.0
2019-03-26,110.566,112.339,110.092,111.258,944000,0.0,0.0
2019-03-27,111.325,111.96,109.116,110.5,1425700,0.0,0.0
2019-03-28,110.329,113.012,110.301,111.505,1130300,0.0,0.0
2019-03-29,112.292,114.671,111.96,113.116,2359700,0.0,0.0
2019-04-01,117.553,122.767,117.458,122.615,4497300,0.0,0.0
2019-04-02,122.995,129.346,120.909,128.01,5559100,0.0,0.0
2019-04-03,128.929,133.337,127.991,130.474,4216100,0.0,0.0
2019-04-04,130.967,133.641,129.697,132.408,2684500,0.0,0.0
2019-04-05,132.721,133.944,131.394,133.612,1856900,0.0,0.0
2019-04-08,137.755,138.352,135.214,137.319,3477600,0.0,0.0
2019-04-09,135.328,135.556,130.92,132.02,3139400,0.0,0.0
2019-04-10,132.55,133.783,131.735,133.669,1371400,0.0,0.0
2019-04-11,133.631,134.115,132.039,133.688,1767900,0.0,0.0
2019-04-12,134.617,136.418,133.764,136.305,2177600,0.0,0.0
2019-04-15,135.887,136.466,132.285,134.447,2006400,0.0,0.0
2019-04-16,134.807,137.442,134.437,137.196,1579900,0.0,0.0
2019-04-17,137.461,138.305,135.717,135.906,1690900,0.0,0.0
2019-04-18,136.466,137.158,134.039,135.034,1832200,0.0,0.0
2019-04-22,134.484,134.655,131.081,132.721,1579800,0.0,0.0
2019-04-23,132.939,135.622,131.821,135.47,1847100,0.0,0.0
2019-04-24,135.451,137.309,134.56,136.892,1361600,0.0,0.0
2019-04-25,138.959,140.21,136.845,139.357,1949000,0.0,0.0
2019-04-26,140.305,142.836,139.841,141.538,1634800,0.0,0.0
2019-04-29,143.49,143.623,140.542,141.035,1332100,0.0,0.0
2019-04-30,139.006,139.67,135.793,136.94,2531300,0.0,0.0
2019-05-01,141.054,142.4,138.276,138.542,2487900,0.0,0.0
2019-05-02,138.163,139.831,135.954,137.992,1239700,0.0,0.0
2019-05-03,138.589,140.305,137.992,139.698,1100900,0.0,0.0
2019-05-06,134.683,134.996,131.176,134.01,2601200,0.0,0.0
2019-05-07,132.465,133.669,126.692,128.645,2850500,0.0,0.0
2019-05-08,128.607,132.171,128.076,128.891,2348900,0.0,0.0
2019-05-09,128.01,129.64,124.161,129.242,2550100,0.0,0.0
2019-05-10,122.615,126.313,119.686,123.137,5296900,0.0,0.0
2019-05-13,119.392,119.895,114.491,115.534,4116800,0.0,0.0
2019-05-14,116.69,118.264,115.619,116.908,1951500,0.0,0.0
2019-05-15,115.657,118.994,114.737,118.738,2127500,0.0,0.0
2019-05-16,118.643,120.985,118.311,120.691,1893800,0.0,0.0
2019-05-17,118.757,119.392,114.918,115.107,2624500,0.0,0.0
2019-05-20,113.183,114.112,110.737,113.932,2747900,0.0,0.0
2019-05-21,114.878,115.977,114.61,115.547,1278800,1.0,0.0
2019-05-22,114.649,115.394,113.616,114.639,1507200,0.0,0.0
2019-05-23,112.641,112.641,107.747,108.846,3530700,0.0,0.0
2019-05-24,109.859,110.538,107.718,109.171,1842200,0.0,0.0
2019-05-28,109.63,111.264,108.97,109.085,1474200,0.0,0.0
2019-05-29,107.928,110.003,107.498,109.353,985300,0.0,0.0
2019-05-30,109.544,110.825,105.902,106.523,2040600,0.0,0.0
2019-05-31,104.649,104.917,101.772,102.603,2892700,0.0,0.0
2019-06-03,101.925,101.925,98.292,99.009,2661700,0.0,0.0
2019-06-04,100.586,107.947,100.252,107.899,3236300,0.0,0.0
2019-06-05,108.597,109.219,103.292,105.596,2106800,0.0,0.0
2019-06-06,105.376,106.236,103.311,105.137,1589100,0.0,0.0
2019-06-07,105.519,108.263,105.424,106.131,1545700,0.0,0.0
2019-06-10,108.1,113.196,107.88,111.532,2718500,0.0,0.0
2019-06-11,112.985,114.228,111.867,112.947,1954800,0.0,0.0
2019-06-12,111.704,111.704,108.989,109.687,1094500,0.0,0.0
2019-06-13,110.27,112.517,109.945,112.048,1619300,0.0,0.0
2019-06-14,111.637,111.704,109.592,110.519,1525300,0.0,0.0
2019-06-17,111.083,111.733,108.664,110.586,1037900,0.0,0.0
2019-06-18,112.459,117.344,111.991,116.627,2536200,0.0,0.0
2019-06-19,116.618,117.516,115.193,116.933,1582300,0.0,0.0
2019-06-20,120.212,122.344,116.408,117.058,1379100,0.0,0.0
2019-06-21,116.207,117.908,115.27,116.149,1431800,0.0,0.0
2019-06-24,117.411,118.1,115.968,116.647,1255100,0.0,0.0
2019-06-25,116.341,116.388,113.568,113.721,1922700,0.0,0.0
2019-06-26,115.251,116.857,114.811,115.92,1638400,0.0,0.0
2019-06-27,116.981,118.683,116.245,118.492,1339800,0.0,0.0
2019-06-28,118.157,118.922,117.0,118.53,1848300,0.0,0.0
2019-07-01,124.648,129.036,123.673,125.47,3571500,0.0,0.0
2019-07-02,124.285,127.143,123.979,127.114,1429500,0.0,0.0
2019-07-03,127.449,128.606,126.359,127.506,1154300,0.0,0.0
2019-07-05,126.933,127.554,125.279,126.961,1144600,0.0,0.0
2019-07-08,126.34,127.239,125.413,127.2,1215100,0.0,0.0
2019-07-09,126.426,128.242,125.68,127.841,1734800,0.0,0.0
2019-07-10,128.625,129.514,122.229,124.6,3005800,0.0,0.0
2019-07-11,124.849,126.837,123.663,124.896,1817500,0.0,0.0
2019-07-12,125.088,128.395,124.944,127.994,1689200,0.0,0.0
2019-07-15,128.032,131.913,127.545,131.703,2650300,0.0,0.0
2019-07-16,131.923,135.039,130.823,133.204,2256800,0.0,0.0
2019-07-17,133.118,133.194,129.485,129.906,1295000,0.0,0.0
2019-07-18,129.476,129.753,128.453,129.141,865700,0.0,0.0
2019-07-19,129.906,130.976,128.644,128.72,984100,0.0,0.0
2019-07-22,128.156,129.208,126.703,127.917,1111800,0.0,0.0
2019-07-23,129.198,132.458,128.663,132.181,1348500,0.0,0.0
2019-07-24,131.674,135.068,130.852,134.676,1360100,0.0,0.0
2019-07-25,133.08,133.519,131.101,131.818,1082700,0.0,0.0
2019-07-26,133.003,134.16,132.076,133.29,909700,0.0,0.0
2019-07-29,133.175,133.233,129.724,132.181,857900,0.0,0.0
2019-07-30,130.47,131.148,129.055,129.638,1289800,0.0,0.0
2019-07-31,129.638,129.638,121.656,124.342,2308800,0.0,0.0
2019-08-01,124.027,125.747,115.729,117.507,3418000,0.0,0.0
2019-08-02,115.91,117.841,113.043,114.429,2428000,0.0,0.0
2019-08-05,109.525,110.079,105.404,106.207,3578000,0.0,0.0
2019-08-06,107.297,109.305,104.64,106.944,3488600,0.0,0.0
2019-08-07,103.397,106.236,100.567,105.06,3354700,0.0,0.0
2019-08-08,106.035,107.546,104.802,106.599,1580300,0.0,0.0
2019-08-09,105.51,106.007,101.858,104.114,1597700,0.0,0.0
2019-08-12,102.776,103.416,101.858,102.345,2183400,0.0,0.0
2019-08-13,101.858,108.272,101.858,104.133,2601600,0.0,0.0
2019-08-14,101.743,102.603,98.99,99.736,2689100,0.0,0.0
2019-08-15,101.106,101.946,98.481,98.934,1947800,1.0,0.0
2019-08-16,100.546,102.438,99.9,101.878,2156400,0.0,0.0
2019-08-19,105.884,109.388,105.681,108.5,3181800,0.0,0.0
2019-08-20,107.863,110.739,106.82,110.044,1698500,0.0,0.0
2019-08-21,111.482,111.752,108.828,109.61,1707600,0.0,0.0
2019-08-22,110.034,110.951,106.212,106.299,1642700,0.0,0.0
2019-08-23,105.189,105.691,100.093,101.666,2702500,0.0,0.0
2019-08-26,103.307,103.693,101.232,101.743,1670300,0.0,0.0
2019-08-27,102.969,102.969,100.295,100.527,1982500,0.0,0.0
2019-08-28,100.257,102.12,99.417,101.656,3766300,0.0,0.0
2019-08-29,103.288,104.156,101.791,102.622,5536700,0.0,0.0
2019-08-30,103.664,106.975,102.95,106.318,2685300,0.0,0.0
2019-09-03,102.853,103.49,100.643,101.666,2392600,0.0,0.0
2019-09-04,105.257,106.125,103.567,105.131,2063200,0.0,0.0
2019-09-05,107.052,108.76,106.55,107.457,1858100,0.0,0.0
2019-09-06,107.496,108.519,105.701,107.563,1930100,0.0,0.0
2019-09-09,108.268,111.608,108.268,110.662,2058900,0.0,0.0
2019-09-10,110.507,112.834,109.851,112.824,1557300,0.0,0.0
2019-09-11,113.471,113.886,108.509,110.343,2555300,0.0,0.0
2019-09-12,110.671,115.517,110.112,113.007,2728900,0.0,0.0
2019-09-13,114.416,116.048,113.113,113.374,1700700,0.0,0.0
2019-09-16,111.521,113.22,111.115,112.544,1455000,0.0,0.0
2019-09-17,110.961,111.193,108.683,109.967,3429700,0.0,0.0
2019-09-18,109.841,110.642,107.785,108.973,1861900,0.0,0.0
2019-09-19,109.069,109.793,106.772,107.602,1980000,0.0,0.0
2019-09-20,107.689,108.567,104.581,104.967,1917000,0.0,0.0
2019-09-23,103.413,105.208,103.037,104.349,1940800,0.0,0.0
2019-09-24,107.921,109.021,105.372,105.556,3313700,0.0,0.0
2019-09-25,105.565,107.66,104.34,107.139,1519200,0.0,0.0
2019-09-26,106.656,107.988,105.749,106.511,1760400,0.0,0.0
2019-09-27,107.399,109.532,103.761,104.484,2470900,0.0,0.0
2019-09-30,105.054,105.816,104.243,104.938,1499900,0.0,0.0
2019-10-01,105.121,108.123,104.938,106.096,1631100,0.0,0.0
2019-10-02,105.536,107.872,104.398,107.322,1951800,0.0,0.0
2019-10-03,106.955,107.139,103.625,106.038,1405700,0.0,0.0
2019-10-04,106.202,106.202,103.471,105.121,1668700,0.0,0.0
2019-10-07,103.944,104.098,100.739,103.297,2432400,0.0,0.0
2019-10-08,101.965,102.38,98.877,99.002,2382600,0.0,0.0
2019-10-09,100.459,101.347,99.446,100.788,1533300,0.0,0.0
2019-10-10,100.788,104.533,99.996,102.371,1716000,0.0,0.0
2019-10-11,104.224,110.179,104.011,108.857,3198400,0.0,0.0
2019-10-14,108.644,108.953,107.033,108.413,1026500,0.0,0.0
2019-10-15,108.635,112.177,107.776,110.884,1695600,0.0,0.0
2019-10-16,109.523,111.724,109.484,109.87,1474900,0.0,0.0
2019-10-17,110.749,110.836,109.446,110.083,1811500,0.0,0.0
2019-10-18,109.851,111.058,109.156,109.571,1188100,0.0,0.0
2019-10-21,110.276,112.959,110.218,112.805,1348800,0.0,0.0
2019-10-22,113.471,113.779,111.077,111.675,987400,0.0,0.0
2019-10-23,111.164,112.882,110.034,111.83,879200,0.0,0.0
2019-10-24,112.824,115.015,111.724,113.036,1065600,0.0,0.0
2019-10-25,112.496,116.829,112.496,116.646,1628100,0.0,0.0
2019-10-28,117.467,119.136,117.187,118.721,1433400,0.0,0.0
2019-10-29,115.961,117.553,115.333,116.038,1235900,0.0,0.0
2019-10-30,116.086,120.073,114.619,119.416,2754600,0.0,0.0
2019-10-31,118.596,118.895,115.198,117.119,1543700,0.0,0.0
2019-11-01,118.654,119.098,116.743,118.905,1383800,0.0,0.0
2019-11-04,120.652,122.621,120.468,122.312,2228900,0.0,0.0
2019-11-05,122.302,123.76,121.54,122.196,1168000,0.0,0.0
2019-11-06,122.679,122.679,117.496,118.297,2067300,0.0,0.0
2019-11-07,121.086,124.078,120.324,121.125,3107500,0.0,0.0
2019-11-08,120.401,122.785,119.3,122.071,1397000,0.0,0.0
2019-11-11,119.609,120.15,116.395,117.389,1853800,0.0,0.0
2019-11-12,117.93,118.49,116.472,116.54,1155700,0.0,0.0
2019-11-13,115.82,116.413,114.642,115.664,1380800,1.0,0.0
2019-11-14,115.664,116.54,115.138,115.508,1120000,0.0,0.0
2019-11-15,115.868,116.014,113.523,114.554,1743900,0.0,0.0
2019-11-18,113.425,117.017,112.043,116.939,1592700,0.0,0.0
2019-11-19,117.825,117.864,115.596,117.036,1319800,0.0,0.0
2019-11-20,116.404,117.708,113.065,114.408,1818400,0.0,0.0
2019-11-21,114.506,116.112,114.039,115.187,1456900,0.0,0.0
2019-11-22,116.725,116.725,115.391,115.975,1301600,0.0,0.0
2019-11-25,116.569,120.686,116.336,120.657,1752400,0.0,0.0
2019-11-26,120.589,120.881,118.058,118.302,1322700,0.0,0.0
2019-11-27,118.603,120.122,118.107,118.71,753600,0.0,0.0
2019-11-29,117.649,118.263,116.968,117.62,772700,0.0,0.0
2019-12-02,117.552,118.788,116.005,116.199,1672200,0.0,0.0
2019-12-03,113.581,113.747,110.973,113.484,1856900,0.0,0.0
2019-12-04,114.535,115.888,114.408,115.567,1291800,0.0,0.0
2019-12-05,116.102,116.598,114.379,115.109,819100,0.0,0.0
2019-12-06,116.355,118.642,115.937,118.428,1171900,0.0,0.0
2019-12-09,118.117,119.723,117.163,117.173,1830700,0.0,0.0
2019-12-10,117.591,117.922,116.044,116.219,906000,0.0,0.0
2019-12-11,116.355,117.912,116.297,117.601,2014200,0.0,0.0
2019-12-12,119.129,129.027,119.032,128.735,4740900,0.0,0.0
2019-12-13,127.733,130.604,125.377,126.312,2820900,0.0,0.0
2019-12-16,126.847,128.92,126.681,127.441,2308800,0.0,0.0
2019-12-17,128.414,130.185,127.265,129.932,1988100,0.0,0.0
2019-12-18,134.312,136.239,131.577,135.003,4885200,0.0,0.0
2019-12-19,134.906,136.599,134.215,136.103,2476600,0.0,0.0
2019-12-20,136.745,136.745,133.524,134.361,5785000,0.0,0.0
2019-12-23,135.431,136.872,134.818,136.482,1604300,0.0,0.0
2019-12-24,136.171,136.375,135.519,135.713,472100,0.0,0.0
2019-12-26,136.443,137.232,135.84,137.173,978500,0.0,0.0
2019-12-27,137.397,138.049,135.022,136.074,1401900,0.0,0.0
2019-12-30,136.502,137.105,134.331,135.655,3063000,0.0,0.0
2019-12-31,134.954,136.327,134.555,135.159,1142600,0.0,0.0
2020-01-02,138.263,140.531,137.962,139.762,3006500,0.0,0.0
2020-01-03,137.086,138.468,136.2,137.689,1760500,0.0,0.0
2020-01-06,135.48,137.602,135.334,137.417,1357900,0.0,0.0
2020-01-07,137.057,138.468,136.404,138.069,1722100,0.0,0.0
2020-01-08,137.076,139.928,136.541,138.935,1176200,0.0,0.0
2020-01-09,139.899,140.025,137.748,138.351,1203900,0.0,0.0
2020-01-10,139.256,144.045,138.059,139.188,2180600,0.0,0.0
2020-01-13,140.006,143.928,139.665,143.276,1817000,0.0,0.0
2020-01-14,145.398,146.711,143.247,146.02,2227100,0.0,0.0
2020-01-15,145.29,146.741,145.096,146.02,1913000,0.0,0.0
2020-01-16,146.964,148.658,146.634,148.142,1639700,0.0,0.0
2020-01-17,148.609,149.31,146.692,147.568,2177600,0.0,0.0
2020-01-21,139.315,141.417,136.628,138.507,5409700,0.0,0.0
2020-01-22,140.385,140.541,135.421,136.346,2903600,0.0,0.0
2020-01-23,131.159,136.249,129.932,135.392,4867700,0.0,0.0
2020-01-24,134.701,134.74,128.579,131.149,3988400,0.0,0.0
2020-01-27,119.635,123.713,117.864,120.579,5826500,0.0,0.0
2020-01-28,122.38,123.022,118.574,121.63,4260400,0.0,0.0
2020-01-29,121.951,122.438,119.781,120.54,2321700,0.0,0.0
2020-01-30,119.187,123.421,117.776,123.236,3611600,0.0,0.0
2020-01-31,121.387,123.236,120.248,122.788,2379900,0.0,0.0
2020-02-03,123.187,126.516,123.187,125.144,2503500,0.0,0.0
2020-02-04,125.329,131.275,125.046,129.154,3969200,0.0,0.0
2020-02-05,131.392,132.103,127.694,128.745,2170600,0.0,0.0
2020-02-06,130.03,131.801,129.387,130.604,2544300,0.0,0.0
2020-02-07,125.601,127.256,123.217,123.518,5616000,0.0,0.0
2020-02-10,122.633,124.852,121.659,124.462,2908200,0.0,0.0
2020-02-11,125.163,130.253,124.2,128.463,2948400,0.0,0.0
2020-02-12,132.404,133.611,130.74,133.163,3640200,0.0,0.0
2020-02-13,130.682,131.937,128.91,130.049,3013600,0.0,0.0
2020-02-14,129.786,129.903,127.275,128.609,1496600,0.0,0.0
2020-02-18,128.696,130.497,126.993,129.893,1578200,0.0,0.0
2020-02-19,130.915,133.903,130.312,132.531,1781000,0.0,0.0
2020-02-20,130.643,132.083,127.937,129.767,1849600,0.0,0.0
2020-02-21,127.995,128.696,123.363,124.531,2853200,0.0,0.0
2020-02-24,118.049,121.319,116.812,116.958,4549100,0.0,0.0
2020-02-25,118.902,119.245,110.864,111.776,4285400,1.0,0.0
2020-02-26,113.298,115.673,108.224,108.695,4155400,0.0,0.0
